timestamp,symbol,approved,final_shares,stop_price,reason,inputs,market
2026-07-31T13:33:11+00:00,C,True,37.46344486210876,126.3717857142857,approved,"{""symbol"": ""C"", ""side"": ""buy"", ""price"": 134.345, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 7.973214285714292, ""governor"": {""aggregate_risk_pct"": 0.04306270351341948, ""position_count"": 7.0, ""headroom_dollars"": 698.3119411063326, ""per_share_risk"": 7.973214285714292, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.4181189408205718, ""gap_loss_at_shock_dollars"": 2525.284451162244}, ""portfolio_check"": {""var_95"": 0.001368821898789218, ""var_99"": 0.0024324420088797627, ""es_975"": 0.002375674018375747, ""single_name_pct"": 0.05000000000000001, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.06104043466861014}",
2026-07-31T13:33:12+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $132.90 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 746.005, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.6991071428572, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.6991071428572, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.1371907221250362}",
2026-07-31T13:34:11+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $132.92 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 745.92, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.6991071428572, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.6991071428572, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13717509057916097}",
2026-07-31T13:35:11+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.08 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 746.175, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.0007024231566507889, ""var_99"": 0.0009469071548516969, ""es_975"": 0.0009963941214649547, ""single_name_pct"": 0.05000000000000001, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13701084580884185}",
2026-07-31T13:36:12+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.09 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 746.08, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.1369934021389898}",
2026-07-31T13:37:12+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.11 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 745.97, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.0007024231566507889, ""var_99"": 0.0009469071548516969, ""es_975"": 0.0009963941214649547, ""single_name_pct"": 0.05000000000000001, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13697320420547693}",
2026-07-31T13:38:12+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.19 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 745.525, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13689149438353845}",
2026-07-31T13:39:12+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.30 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 744.905, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13677765148555676}",
2026-07-31T13:40:13+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.46 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 744.03, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13661698610534068}",
2026-07-31T13:41:14+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.46 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 744.01, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.1366133137537929}",
2026-07-31T13:42:13+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.54 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 743.61, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.0007024231566507889, ""var_99"": 0.0009469071548516969, ""es_975"": 0.0009963941214649547, ""single_name_pct"": 0.05000000000000001, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13653986672283697}",
2026-07-31T13:43:13+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.6% of the $133.60 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 743.24, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13647192821920276}",
2026-07-31T13:44:14+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.7% of the $133.52 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 743.69, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.0007024231566507889, ""var_99"": 0.0009469071548516969, ""es_975"": 0.0009963941214649547, ""single_name_pct"": 0.05000000000000001, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13655455612902817}",
2026-07-31T13:45:14+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.6% of the $133.61 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 743.195, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.1364636654282202}",
2026-07-31T13:46:14+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.6% of the $133.71 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 742.67, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13636726620009054}",
2026-07-31T13:47:14+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.6% of the $133.64 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 743.025, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.1364324504400639}",
2026-07-31T13:52:15+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.6% of the $133.72 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 742.575, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.04603014342026913, ""position_count"": 8.0, ""headroom_dollars"": 399.6078673396969, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.46811894082057187, ""gap_loss_at_shock_dollars"": 2827.2660411622437}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13634982253023853}",
2026-07-31T13:57:16+00:00,PANW,True,11.240258584247258,294.40857142857146,approved,"{""symbol"": ""PANW"", ""side"": ""buy"", ""price"": 330.23, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 35.821428571428555, ""governor"": {""aggregate_risk_pct"": 0.0, ""position_count"": 0.0, ""headroom_dollars"": 5033.0265, ""per_share_risk"": 35.821428571428555, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.0, ""gap_loss_at_shock_dollars"": 0.0}, ""portfolio_check"": {""var_95"": 0.0014541941728067039, ""var_99"": 0.0025215998358733304, ""es_975"": 0.002402198556596505, ""single_name_pct"": 0.03687513459621137, ""sector_pct"": null}, ""round_trip_cost"": 16.91187059227597, ""cost_to_risk_pct"": 0.04200223909082333}",
2026-07-31T13:57:17+00:00,SPY,False,0.0,,"Round-trip cost $18.23 is 13.6% of the $133.69 at risk, above the 10.0% limit - the trade is too small to carry its fees","{""symbol"": ""SPY"", ""side"": ""buy"", ""price"": 742.765, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 19.729464285714243, ""governor"": {""aggregate_risk_pct"": 0.003999999999999998, ""position_count"": 1.0, ""headroom_dollars"": 4630.38438, ""per_share_risk"": 19.729464285714243, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.03687513459621137, ""gap_loss_at_shock_dollars"": 222.71223553655832}, ""portfolio_check"": {""var_95"": 0.000702423156650789, ""var_99"": 0.000946907154851697, ""es_975"": 0.000996394121464955, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.13638470986994258}",
2026-07-31T13:57:18+00:00,CSCO,True,43.693258963451704,106.38285714285713,approved,"{""symbol"": ""CSCO"", ""side"": ""buy"", ""price"": 115.19, ""equity"": 100660.53, ""regime_scalar"": 0.4, ""available_cash"": 100660.53, ""stop_source"": ""strategy"", ""stop_distance"": 8.807142857142864, ""governor"": {""aggregate_risk_pct"": 0.003999999999999998, ""position_count"": 1.0, ""headroom_dollars"": 4630.38438, ""per_share_risk"": 8.807142857142864, ""held_in_name_dollars"": 0, ""gross_exposure_pct"": 0.03687513459621137, ""gap_loss_at_shock_dollars"": 222.71223553655832}, ""portfolio_check"": {""var_95"": 0.0014238257203886954, ""var_99"": 0.002290232995396859, ""es_975"": 0.0028237401172891735, ""single_name_pct"": 0.05000000000000002, ""sector_pct"": null}, ""round_trip_cost"": 18.2330265, ""cost_to_risk_pct"": 0.04738155215099789}",
