timestamp,symbol,approved,final_shares,stop_price,reason,inputs
2026-08-03T15:00:00+00:00,VRTX,False,0.0,,aggregate risk-at-stop 6.51% is at or above the 5.00% cap,"{""symbol"": ""VRTX"", ""side"": ""buy"", ""price"": 483.35, ""equity"": 100684.23720999999, ""regime_scalar"": 0.7, ""available_cash"": 28518.697209999995, ""stop_source"": ""strategy"", ""stop_distance"": 27.132142857142867, ""governor"": {}}"
2026-08-04T15:00:00+00:00,AMAT,False,0.0,,aggregate risk-at-stop 6.42% is at or above the 5.00% cap,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 545.085, ""equity"": 102056.18221, ""regime_scalar"": 0.7, ""available_cash"": 28518.697209999995, ""stop_source"": ""strategy"", ""stop_distance"": 97.14017857142858, ""resized_for_stop_budget"": true, ""governor"": {}}"
2026-08-04T15:00:00+00:00,GS,False,0.0,,aggregate risk-at-stop 6.42% is at or above the 5.00% cap,"{""symbol"": ""GS"", ""side"": ""buy"", ""price"": 1049.65, ""equity"": 102056.18221, ""regime_scalar"": 0.7, ""available_cash"": 28518.697209999995, ""stop_source"": ""strategy"", ""stop_distance"": 94.48482142857142, ""governor"": {}}"
2026-08-04T15:00:00+00:00,MS,False,0.0,,aggregate risk-at-stop 6.42% is at or above the 5.00% cap,"{""symbol"": ""MS"", ""side"": ""buy"", ""price"": 213.67, ""equity"": 102056.18221, ""regime_scalar"": 0.7, ""available_cash"": 28518.697209999995, ""stop_source"": ""strategy"", ""stop_distance"": 16.742857142857133, ""governor"": {}}"
2026-08-05T15:00:00+00:00,JNJ,False,0.0,,aggregate risk-at-stop 5.80% is at or above the 5.00% cap,"{""symbol"": ""JNJ"", ""side"": ""buy"", ""price"": 256.27, ""equity"": 100908.01720999999, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 14.435714285714283, ""governor"": {}}"
2026-08-05T15:00:00+00:00,LLY,False,0.0,,aggregate risk-at-stop 5.80% is at or above the 5.00% cap,"{""symbol"": ""LLY"", ""side"": ""buy"", ""price"": 1186.24, ""equity"": 100908.01720999999, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 90.04017857142867, ""governor"": {}}"
2026-08-05T15:00:00+00:00,VRTX,False,0.0,,aggregate risk-at-stop 5.80% is at or above the 5.00% cap,"{""symbol"": ""VRTX"", ""side"": ""buy"", ""price"": 487.24, ""equity"": 100908.01720999999, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 30.133928571428555, ""governor"": {}}"
2026-08-06T15:00:00+00:00,PG,False,0.0,,aggregate risk-at-stop 5.85% is at or above the 5.00% cap,"{""symbol"": ""PG"", ""side"": ""buy"", ""price"": 147.765, ""equity"": 100065.08221, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 8.300000000000011, ""governor"": {}}"
2026-08-06T15:00:00+00:00,PGR,False,0.0,,aggregate risk-at-stop 5.85% is at or above the 5.00% cap,"{""symbol"": ""PGR"", ""side"": ""buy"", ""price"": 215.045, ""equity"": 100065.08221, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 12.441964285714278, ""governor"": {}}"
2026-08-06T15:00:00+00:00,PM,False,0.0,,aggregate risk-at-stop 5.85% is at or above the 5.00% cap,"{""symbol"": ""PM"", ""side"": ""buy"", ""price"": 191.27, ""equity"": 100065.08221, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 13.769642857142856, ""governor"": {}}"
2026-08-07T15:00:00+00:00,AMAT,False,0.0,,aggregate risk-at-stop 5.82% is at or above the 5.00% cap,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 539.46, ""equity"": 100479.71721, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 88.93660714285716, ""resized_for_stop_budget"": true, ""governor"": {}}"
2026-08-07T15:00:00+00:00,GILD,False,0.0,,aggregate risk-at-stop 5.82% is at or above the 5.00% cap,"{""symbol"": ""GILD"", ""side"": ""buy"", ""price"": 132.025, ""equity"": 100479.71721, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 9.48303571428572, ""governor"": {}}"
2026-08-11T15:00:00+00:00,AMAT,False,0.0,,aggregate risk-at-stop 5.80% is at or above the 5.00% cap,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 537.48, ""equity"": 100878.65721, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 86.78392857142853, ""governor"": {}}"
2026-08-11T15:00:00+00:00,PGR,False,0.0,,aggregate risk-at-stop 5.80% is at or above the 5.00% cap,"{""symbol"": ""PGR"", ""side"": ""buy"", ""price"": 214.42, ""equity"": 100878.65721, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 11.201785714285705, ""governor"": {}}"
2026-08-12T15:00:00+00:00,AMAT,False,0.0,,aggregate risk-at-stop 5.75% is at or above the 5.00% cap,"{""symbol"": ""AMAT"", ""side"": ""buy"", ""price"": 548.0, ""equity"": 101752.90721, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 85.88035714285718, ""resized_for_stop_budget"": true, ""governor"": {}}"
2026-08-12T15:00:00+00:00,GS,False,0.0,,aggregate risk-at-stop 5.75% is at or above the 5.00% cap,"{""symbol"": ""GS"", ""side"": ""buy"", ""price"": 1052.48, ""equity"": 101752.90721, ""regime_scalar"": 0.7, ""available_cash"": 39577.65720999999, ""stop_source"": ""strategy"", ""stop_distance"": 78.42857142857133, ""governor"": {}}"
